iter	Passed	Remaining
5689	454530	7533710
5690	454604	7533532
5691	454688	7533508
5692	454764	7533363
5693	454836	7533155
5694	454911	7533000
5695	454987	7532854
5696	455062	7532694
5697	455135	7532500
5698	455216	7532433
5699	455289	7532252
5700	455365	7532105
5701	455444	7532008
5702	455517	7531817
5703	455605	7531872
5704	455677	7531665
5705	455757	7531580
5706	455855	7531793
5707	455938	7531769
5708	456018	7531692
5709	456089	7531472
5710	456160	7531236
5711	456241	7531182
5712	456322	7531121
5713	456395	7530931
5714	456472	7530800
5715	456553	7530731
5716	456634	7530675
5717	456703	7530413
5718	456785	7530376
5719	456863	7530260
5720	456945	7530210
5721	457033	7530268
5722	457114	7530212
5723	457201	7530248
5724	457286	7530245
5725	457386	7530506
5726	457485	7530741
5727	457564	7530644
5728	457648	7530633
5729	457724	7530479
5730	457804	7530402
5731	457875	7530187
5732	457953	7530074
5733	458033	7529991
5734	458103	7529755
5735	458186	7529728
5736	458269	7529688
5737	458350	7529633
5738	458430	7529557
5739	458516	7529570
5740	458595	7529476
5741	458736	7530409
5742	458813	7530281
5743	458887	7530106
5744	458960	7529915
5745	459035	7529752
5746	459113	7529639
5747	459196	7529611
5748	459276	7529525
5749	459357	7529462
5750	459439	7529418
5751	459523	7529411
5752	459602	7529309
5753	459673	7529094
5754	459751	7528977
5755	459833	7528928
5756	459912	7528843
5757	459986	7528656
5758	460062	7528519
5759	460148	7528536
5760	460224	7528389
5761	460300	7528260
5762	460383	7528223
5763	460463	7528150
5764	460534	7527927
5765	460614	7527848
5766	460705	7527946
5767	460791	7527973
5768	460872	7527898
5769	460967	7528074
5770	461041	7527896
5771	461112	7527665
5772	461189	7527541
5773	461267	7527429
5774	461351	7527416
5775	461426	7527263
5776	461509	7527236
5777	461592	7527208
5778	461675	7527169
5779	461753	7527064
5780	461833	7526979
5781	461907	7526805
5782	461982	7526650
5783	462046	7526313
5784	462120	7526135
5785	462197	7526011
5786	462278	7525948
5787	462352	7525775
5788	462429	7525636
5789	462511	7525592
5790	462583	7525391
5791	462657	7525213
5792	462730	7525022
5793	462805	7524855
5794	462878	7524669
5795	462953	7524517
5796	463027	7524341
5797	463105	7524224
5798	463183	7524119
5799	463267	7524110
5800	463345	7523996
5801	463417	7523783
5802	463497	7523703
5803	463578	7523639
5804	463662	7523624
5805	463738	7523497
5806	463812	7523309
5807	463888	7523177
5808	463964	7523023
5809	464038	7522861
5810	464116	7522739
5811	464197	7522678
5812	464289	7522807
5813	464369	7522729
5814	464456	7522762
5815	464530	7522584
5816	464608	7522478
5817	464690	7522425
5818	464767	7522308
5819	464844	7522173
5820	464920	7522033
5821	464999	7521930
5822	465080	7521870
5823	465158	7521764
5824	465230	7521558
5825	465307	7521439
5826	465390	7521408
5827	465472	7521353
5828	465548	7521213
5829	465629	7521154
5830	465704	7521003
5831	465788	7520982
5832	465870	7520932
5833	465942	7520735
5834	466021	7520634
5835	466098	7520514
5836	466187	7520571
5837	466262	7520422
5838	466346	7520411
5839	466447	7520670
5840	466538	7520763
5841	466647	7521160
5842	466749	7521440
5843	466857	7521804
5844	466954	7521996
5845	467033	7521901
5846	467117	7521891
5847	467196	7521801
5848	467277	7521731
5849	467347	7521499
5850	467493	7522482
5851	467589	7522656
5852	467666	7522539
5853	467740	7522368
5854	467820	7522285
5855	467899	7522189
5856	467973	7522012
5857	468057	7521999
5858	468136	7521900
5859	468220	7521895
5860	468304	7521873
5861	468388	7521858
5862	468465	7521735
5863	468543	7521623
5864	468619	7521485
5865	468699	7521405
5866	468769	7521170
5867	468848	7521079
5868	468931	7521040
5869	469007	7520898
5870	469080	7520707
5871	469160	7520624
5872	469244	7520621
5873	469326	7520574
5874	469412	7520582
5875	469502	7520664
5876	469577	7520513
5877	469664	7520548
5878	469742	7520439
5879	469820	7520325
5880	469890	7520092
5881	469964	7519903
5882	470055	7520003
5883	470145	7520086
5884	470235	7520169
5885	470331	7520357
5886	470412	7520283
5887	470496	7520274
5888	470579	7520249
5889	470655	7520102
5890	470728	7519916
5891	470799	7519694
5892	470879	7519607
5893	470965	7519630
5894	471048	7519591
5895	471125	7519475
5896	471195	7519227
5897	471275	7519149
5898	471361	7519170
5899	471435	7518993
5900	471514	7518896
5901	471590	7518762
5902	471670	7518683
5903	471746	7518543
5904	471826	7518463
5905	471900	7518294
5906	471973	7518104
5907	472052	7518002
5908	472133	7517947
5909	472199	7517642
5910	472265	7517340
5911	472348	7517309
5912	472421	7517117
5913	472498	7516991
5914	472574	7516849
5915	472646	7516652
5916	472725	7516551
5917	472807	7516497
5918	472880	7516311
5919	472954	7516135
5920	473031	7516010
5921	473116	7516014
5922	473203	7516050
5923	473275	7515849
5924	473362	7515874
5925	473440	7515768
5926	473520	7515685
5927	473603	7515655
5928	473684	7515601
5929	473759	7515434
5930	473844	7515444
5931	473921	7515310
5932	474009	7515358
5933	474081	7515152
5934	474160	7515060
5935	474239	7514973
5936	474324	7514972
5937	474406	7514932
5938	474480	7514755
5939	474560	7514678
5940	474640	7514595
5941	474709	7514341
5942	474792	7514311
5943	474872	7514228
5944	474952	7514158
5945	475025	7513967
5946	475105	7513886
5947	475184	7513797
5948	475265	7513731
5949	475335	7513494
5950	475409	7513320
5951	475484	7513168
5952	475561	7513043
5953	475633	7512844
5954	475715	7512792
5955	475795	7512713
5956	475869	7512534
5957	475942	7512347
5958	476024	7512310
5959	476105	7512242
5960	476198	7512373
5961	476278	7512286
5962	476359	7512223
5963	476437	7512119
5964	476507	7511878
5965	476589	7511831
5966	476669	7511757
5967	476750	7511702
5968	476840	7511778
5969	476935	7511940
5970	477016	7511869
5971	477102	7511895
5972	477180	7511784
5973	477256	7511639
5974	477343	7511670
5975	477421	7511557
5976	477512	7511646
5977	477591	7511566
5978	477662	7511335
5979	477784	7511918
5980	477884	7512156
5981	477981	7512347
5982	478064	7512321
5983	478151	7512343
5984	478232	7512286
5985	478320	7512333
5986	478396	7512188
5987	478474	7512075
5988	478556	7512042
5989	478641	7512036
5990	478715	7511861
5991	478781	7511569
5992	478859	7511455
5993	478934	7511291
5994	479022	7511337
5995	479095	7511152
5996	479176	7511090
5997	479251	7510942
5998	479341	7511015
5999	479424	7510981
6000	479508	7510975
6001	479579	7510744
6002	479657	7510638
6003	479737	7510553
6004	479852	7511032
6005	479953	7511276
6006	480035	7511239
6007	480118	7511201
6008	480220	7511474
6009	480316	7511636
6010	480414	7511846
6011	480519	7512152
6012	480628	7512534
6013	480731	7512809
6014	480822	7512907
6015	480928	7513225
6016	481011	7513194
6017	481079	7512924
6018	481167	7512974
6019	481245	7512869
6020	481326	7512801
6021	481407	7512734
6022	481481	7512562
6023	481552	7512349
6024	481622	7512118
6025	481699	7511986
6026	481780	7511924
6027	481856	7511777
6028	481938	7511736
6029	482020	7511683
6030	482096	7511550
6031	482181	7511536
6032	482263	7511488
6033	482345	7511454
6034	482423	7511335
6035	482500	7511208
6036	482576	7511068
6037	482647	7510851
6038	482721	7510675
6039	482801	7510605
6040	482881	7510527
6041	482968	7510556
6042	483043	7510402
6043	483124	7510331
6044	483202	7510218
6045	483278	7510074
6046	483355	7509958
6047	483428	7509774
6048	483510	7509715
6049	483593	7509693
6050	483670	7509561
6051	483754	7509543
6052	483843	7509607
6053	483926	7509577
6054	484011	7509571
6055	484102	7509661
6056	484195	7509786
6057	484277	7509735
6058	484359	7509696
6059	484437	7509573
6060	484515	7509463
6061	484595	7509386
6062	484673	7509283
6063	484750	7509150
6064	484835	7509158
6065	484922	7509182
6066	485002	7509109
6067	485083	7509043
6068	485167	7509027
6069	485251	7509007
6070	485395	7509921
6071	485477	7509875
6072	485555	7509766
6073	485629	7509595
6074	485714	7509588
6075	485797	7509549
6076	485875	7509443
6077	485949	7509274
6078	486042	7509388
6079	486133	7509476
6080	486257	7510079
6081	486358	7510324
6082	486456	7510528
6083	486553	7510717
6084	486648	7510867
6085	486769	7511419
6086	486857	7511463
6087	486939	7511410
6088	487015	7511270
6089	487091	7511126
6090	487176	7511119
6091	487262	7511130
6092	487337	7510979
6093	487415	7510865
6094	487489	7510703
6095	487562	7510516
6096	487628	7510212
6097	487716	7510252
6098	487795	7510161
6099	487879	7510142
6100	487979	7510372
6101	488087	7510724
6102	488200	7511158
6103	488296	7511318
6104	488390	7511447
6105	488492	7511708
6106	488589	7511891
6107	488690	7512143
6108	488793	7512407
6109	488891	7512607
6110	488977	7512615
6111	489053	7512471
6112	489134	7512407
6113	489217	7512374
6114	489292	7512222
6115	489362	7511981
6116	489434	7511790
6117	489512	7511672
6118	489595	7511634
6119	489671	7511494
6120	489751	7511414
6121	489825	7511251
6122	489908	7511203
6123	489988	7511132
6124	490055	7510846
6125	490130	7510692
6126	490211	7510634
6127	490282	7510415
6128	490358	7510274
6129	490434	7510124
6130	490505	7509907
6131	490583	7509803
6132	490664	7509729
6133	490738	7509567
6134	490822	7509546
6135	490908	7509561
6136	490982	7509385
6137	491059	7509262
6138	491137	7509146
6139	491208	7508922
6140	491287	7508830
6141	491365	7508729
6142	491448	7508697
6143	491530	7508645
6144	491621	7508730
6145	491704	7508695
6146	491787	7508652
6147	491867	7508573
6148	491941	7508409
6149	492013	7508212
6150	492093	7508127
6151	492176	7508098
6152	492251	7507938
6153	492335	7507916
6154	492412	7507794
6155	492486	7507623
6156	492560	7507451
6157	492637	7507315
6158	492713	7507174
6159	492793	7507100
6160	492873	7507016
6161	492948	7506863
6162	493021	7506671
6163	493102	7506617
6164	493196	7506741
6165	493277	7506675
6166	493360	7506641
6167	493436	7506507
6168	493514	7506395
6169	493585	7506173
6170	493667	7506135
6171	493748	7506066
6172	493832	7506044
6173	493915	7506016
6174	493997	7505958
6175	494074	7505830
6176	494157	7505798
6177	494234	7505670
6178	494309	7505523
6179	494385	7505373
6180	494467	7505334
6181	494541	7505156
6182	494621	7505077
6183	494691	7504844
6184	494775	7504829
6185	494856	7504764
6186	494939	7504722
6187	495031	7504831
6188	495117	7504839
6189	495192	7504691
6190	495271	7504589
6191	495349	7504482
6192	495428	7504393
6193	495512	7504372
6194	495597	7504362
6195	495680	7504329
6196	495767	7504352
6197	495853	7504367
6198	495935	7504314
6199	496007	7504107
6200	496087	7504040
6201	496166	7503935
6202	496244	7503834
6203	496330	7503844
6204	496416	7503855
6205	496501	7503843
6206	496589	7503880
6207	496689	7504112
6208	496785	7504268
6209	496950	7505479
6210	497044	7505609
6211	497130	7505618
6212	497208	7505505
6213	497291	7505464
6214	497372	7505407
6215	497446	7505235
6216	497538	7505334
6217	497612	7505169
6218	497755	7506032
6219	497871	7506493
6220	497973	7506750
6221	498066	7506853
6222	498155	7506914
6223	498249	7507046
6224	498332	7507003
6225	498409	7506887
6226	498484	7506719
6227	498572	7506766
6228	498659	7506795
6229	498745	7506794
6230	498823	7506688
6231	498903	7506613
6232	498986	7506579
6233	499069	7506535
6234	499162	7506656
6235	499243	7506587
6236	499324	7506515
6237	499407	7506479
6238	499481	7506318
6239	499565	7506288
6240	499642	7506161
6241	499720	7506053
6242	499801	7505991
6243	499877	7505855
6244	499961	7505824
6245	500039	7505716
6246	500125	7505720
6247	500207	7505668
6248	500282	7505522
