iter	AUC	Logloss
5631	0.920373261	0.2258641696
5632	0.9203750491	0.2258624773
5633	0.9203779697	0.2258579583
5634	0.9203796387	0.2258541459
5635	0.9203813672	0.2258500918
5636	0.920383811	0.2258471163
5637	0.9203873873	0.2258421324
5638	0.9203885198	0.2258397334
5639	0.9203913808	0.2258353259
5640	0.9203927517	0.2258327782
5641	0.9203940034	0.22582997
5642	0.9203962684	0.22582679
5643	0.9203973413	0.2258243538
5644	0.9203984737	0.2258210621
5645	0.920401752	0.2258169708
5646	0.9204059243	0.2258127865
5647	0.9204078913	0.2258084535
5648	0.9204114676	0.2258030976
5649	0.9204153419	0.2257989505
5650	0.92041713	0.2257951381
5651	0.9204176068	0.2257929437
5652	0.9204227626	0.2257869927
5653	0.9204272628	0.2257823993
5654	0.9204273224	0.2257800747
5655	0.9204297662	0.2257763181
5656	0.9204313159	0.2257742167
5657	0.920434773	0.2257694373
5658	0.9204362035	0.2257670197
5659	0.9204382896	0.2257632259
5660	0.920440197	0.2257603434
5661	0.9204418659	0.2257567728
5662	0.9204434752	0.2257540949
5663	0.9204443097	0.2257512496
5664	0.9204460382	0.2257491667
5665	0.9204476476	0.2257463214
5666	0.9204500318	0.2257426392
5667	0.9204509258	0.2257395335
5668	0.9204538465	0.2257359444
5669	0.9204570651	0.2257325783
5670	0.920458138	0.2257299934
5671	0.920460403	0.2257277989
5672	0.9204624295	0.2257243213
5673	0.9204643369	0.2257215504
5674	0.9204682112	0.2257164549
5675	0.9204692841	0.2257132562
5676	0.9204704762	0.2257104109
5677	0.9204727411	0.2257072866
5678	0.9204756618	0.2257041437
5679	0.9204761088	0.2257025444
5680	0.9204777479	0.2256987321
5681	0.9204806089	0.2256952544
5682	0.9204811454	0.2256931716
5683	0.9204861522	0.2256883736
5684	0.9204875827	0.2256865325
5685	0.920489043	0.2256844311
5686	0.9204921126	0.2256811766
5687	0.9205011725	0.2256703719
5688	0.9205037653	0.2256668199
5689	0.9205055237	0.2256639559
5690	0.920506835	0.2256609061
5691	0.9205087423	0.2256580049
5692	0.920509696	0.2256556246
5693	0.9205094576	0.2256535975
5694	0.9205129743	0.2256501199
5695	0.9205134511	0.2256480742
5696	0.9205178618	0.2256438527
5697	0.920520246	0.2256400218
5698	0.9205226898	0.2256368789
5699	0.9205287695	0.2256305002
5700	0.9205318689	0.2256263903
5701	0.9205343723	0.2256230057
5702	0.9205366373	0.2256190817
5703	0.9205377698	0.225615381
5704	0.920540154	0.2256122195
5705	0.92054075	0.2256105272
5706	0.9205434918	0.2256077934
5707	0.9205442071	0.2256053945
5708	0.9205471277	0.2256016565
5709	0.9205490351	0.2255981417
5710	0.9205495715	0.2255957055
5711	0.9205524921	0.2255922465
5712	0.9205553532	0.2255894384
5713	0.9205632806	0.2255812929
5714	0.9205651879	0.2255788567
5715	0.9205662012	0.2255758627
5716	0.9205663204	0.2255733521
5717	0.9205682874	0.2255695397
5718	0.9205693007	0.2255661737
5719	0.9205695987	0.2255638305
5720	0.9205726981	0.2255598322
5721	0.9205738306	0.2255578237
5722	0.9205765724	0.2255544019
5723	0.9205774665	0.2255524492
5724	0.9205805659	0.2255487484
5725	0.9205842614	0.2255447129
5726	0.9205849767	0.2255435599
5727	0.9205890298	0.2255388921
5728	0.9205924273	0.2255347636
5729	0.9205927253	0.2255332573
5730	0.9205955863	0.2255285523
5731	0.9205985069	0.2255247399
5732	0.9206017852	0.2255209833
5733	0.9206059575	0.2255164457
5734	0.9206071496	0.2255140281
5735	0.9206079245	0.2255104203
5736	0.9206089973	0.2255082445
5737	0.920609355	0.2255060873
5738	0.9206115007	0.225501717
5739	0.9206128716	0.2254997086
5740	0.9206140041	0.2254982766
5741	0.920615375	0.2254959148
5742	0.9206175804	0.2254916189
5743	0.9206208587	0.2254884389
5744	0.9206212163	0.2254864304
5745	0.920625031	0.2254822647
5746	0.9206263423	0.2254796054
5747	0.9206264615	0.225478006
5748	0.9206283092	0.2254756814
5749	0.9206325412	0.2254704743
5750	0.9206373096	0.2254649138
5751	0.9206389189	0.2254616222
5752	0.9206415415	0.2254582934
5753	0.9206443429	0.2254552249
5754	0.9206458926	0.2254527701
5755	0.9206479788	0.2254497016
5756	0.9206510186	0.2254459822
5757	0.9206519127	0.2254430811
5758	0.920653224	0.2254411285
5759	0.9206539989	0.2254387853
5760	0.9206564426	0.2254353448
5761	0.920660913	0.2254304911
5762	0.9206646681	0.2254265857
5763	0.9206693769	0.2254218807
5764	0.9206727743	0.2254184961
5765	0.9206740856	0.2254158368
5766	0.9206768274	0.2254122662
5767	0.9206792116	0.225408491
5768	0.9206846952	0.2254018891
5769	0.9206888676	0.2253974073
5770	0.9206904173	0.2253951385
5771	0.9206937551	0.2253912703
5772	0.9206947088	0.2253876253
5773	0.9206970334	0.2253841105
5774	0.9206981659	0.2253814884
5775	0.9207004309	0.2253780479
5776	0.9207031131	0.2253751654
5777	0.9207034707	0.2253734173
5778	0.9207065105	0.2253689355
5779	0.9207077026	0.2253660344
5780	0.9207122326	0.2253616827
5781	0.9207137823	0.2253589304
5782	0.9207167029	0.2253556387
5783	0.9207198024	0.2253511197
5784	0.9207207561	0.2253481256
5785	0.9207222164	0.2253449456
5786	0.9207246304	0.2253413564
5787	0.9207258224	0.2253398128
5788	0.9207285643	0.2253364654
5789	0.9207310081	0.2253327274
5790	0.9207312465	0.2253307934
5791	0.9207335711	0.2253276505
5792	0.9207356572	0.2253245262
5793	0.9207363129	0.2253227595
5794	0.9207374156	0.2253206767
5795	0.9207361341	0.2253194307
5796	0.9207377434	0.2253173106
5797	0.9207416177	0.2253121593
5798	0.920743078	0.2253082354
5799	0.9207440615	0.2253070824
5800	0.9207461476	0.2253043486
5801	0.9207482934	0.225300778
5802	0.9207492471	0.2252982675
5803	0.9207511544	0.2252952362
5804	0.9207529426	0.2252914052
5805	0.9207572341	0.2252867374
5806	0.9207593799	0.2252832784
5807	0.9207618237	0.2252812141
5808	0.9207615256	0.2252799496
5809	0.9207626581	0.2252777923
5810	0.9207648933	0.2252746867
5811	0.9207671881	0.2252709115
5812	0.9207734466	0.2252641794
5813	0.9207757115	0.225260925
5814	0.9207773805	0.2252587491
5815	0.9207786322	0.2252556249
5816	0.920779109	0.2252533375
5817	0.9207809567	0.225249209
5818	0.920784533	0.2252450247
5819	0.9207877517	0.2252408404
5820	0.9207891226	0.2252389621
5821	0.9207906127	0.2252351126
5822	0.920794487	0.2252303332
5823	0.9207949042	0.2252289756
5824	0.9207986593	0.2252246797
5825	0.9208012819	0.2252218158
5826	0.9208060503	0.2252172782
5827	0.9208090305	0.2252139121
5828	0.9208114743	0.2252094303
5829	0.9208158255	0.2252048741
5830	0.9208167791	0.2252032004
5831	0.9208186269	0.225200634
5832	0.9208214879	0.2251977701
5833	0.9208230972	0.2251946272
5834	0.9208281636	0.2251880253
5835	0.9208287597	0.2251860913
5836	0.9208320975	0.2251822975
5837	0.9208349586	0.2251792476
5838	0.9208374023	0.2251771462
5839	0.9208439589	0.2251704699
5840	0.9208470583	0.2251660252
5841	0.9208528399	0.2251602788
5842	0.9208546877	0.22515695
5843	0.9208581448	0.2251527843
5844	0.9208598137	0.2251502365
5845	0.9208610058	0.2251478375
5846	0.9208641648	0.2251440066
5847	0.9208703041	0.225137758
5848	0.9208708405	0.225135359
5849	0.920871973	0.2251325323
5850	0.9208732843	0.2251302077
5851	0.920874238	0.2251280319
5852	0.920876503	0.2251246101
5853	0.9208782911	0.2251224528
5854	0.9208821654	0.2251166134
5855	0.9208863378	0.2251109042
5856	0.9208894372	0.2251050648
5857	0.9208913445	0.2251018103
5858	0.9208943844	0.2250991696
5859	0.9208974242	0.2250966404
5860	0.9209002256	0.2250925677
5861	0.9209034443	0.2250885322
5862	0.9209049344	0.2250861332
5863	0.9209076762	0.2250823208
5864	0.9209110737	0.2250786572
5865	0.9209133387	0.2250748449
5866	0.9209167659	0.2250696192
5867	0.9209188819	0.2250664763
5868	0.9209206402	0.2250632776
5869	0.9209218025	0.225060953
5870	0.9209247828	0.2250576428
5871	0.9209281802	0.2250539234
5872	0.9209322929	0.2250492184
5873	0.9209350348	0.2250459826
5874	0.9209370017	0.2250433418
5875	0.9209403992	0.2250401804
5876	0.9209420085	0.2250366841
5877	0.9209442735	0.2250328904
5878	0.9209495783	0.2250281668
5879	0.9209524393	0.22502322
5880	0.9209555984	0.2250195936
5881	0.9209566712	0.2250165252
5882	0.9209581614	0.2250135869
5883	0.920961678	0.2250100907
5884	0.9209657311	0.2250062411
5885	0.9209676981	0.225002373
5886	0.9209688306	0.2249998624
5887	0.9209728837	0.2249966823
5888	0.9209749699	0.2249933721
5889	0.920976758	0.2249909545
5890	0.9209778309	0.224989225
5891	0.9209805727	0.224984241
5892	0.9209807515	0.2249832182
5893	0.9209856987	0.2249769139
5894	0.9209856391	0.2249748868
5895	0.9209878445	0.2249719857
5896	0.9209895134	0.2249687127
5897	0.920992434	0.2249638031
5898	0.9209943414	0.2249601953
5899	0.9209950566	0.2249580009
5900	0.9209984541	0.2249545233
5901	0.9210004807	0.2249515106
5902	0.9210044146	0.2249459129
5903	0.9210060239	0.2249441276
5904	0.9210089445	0.224940557
5905	0.9210097194	0.2249379349
5906	0.921012342	0.2249341411
5907	0.9210166335	0.2249299754
5908	0.9210168719	0.2249262932
5909	0.9210187793	0.2249234479
5910	0.9210205674	0.2249204538
5911	0.921023488	0.2249172738
5912	0.9210252166	0.2249144284
5913	0.921030283	0.2249091283
5914	0.9210326672	0.2249070827
5915	0.9210365415	0.2249021359
5916	0.9210383892	0.2248988629
5917	0.9210420847	0.224894846
5918	0.9210429192	0.2248927817
5919	0.9210433364	0.2248907361
5920	0.9210462868	0.2248868307
5921	0.9210480452	0.2248835391
5922	0.9210499525	0.2248806566
5923	0.9210515618	0.2248780344
5924	0.9210529327	0.224875654
5925	0.9210551381	0.2248727715
5926	0.9210606813	0.2248671738
5927	0.9210633636	0.224863938
5928	0.9210656881	0.2248599211
5929	0.9210674167	0.224856927
5930	0.9210687876	0.2248548069
5931	0.9210722446	0.224850883
5932	0.921074748	0.2248470335
5933	0.9210755229	0.224843872
5934	0.9210771918	0.2248420681
5935	0.9210774302	0.2248393902
5936	0.9210790992	0.2248356894
5937	0.921082437	0.2248324721
5938	0.921086669	0.2248280833
5939	0.9210870862	0.2248262422
5940	0.9210894704	0.2248226344
5941	0.9210928082	0.2248189336
5942	0.9210944176	0.2248168694
5943	0.9210972786	0.2248123317
5944	0.9210987687	0.2248082962
5945	0.9211005569	0.2248059902
5946	0.9211053252	0.2248017501
5947	0.9211075306	0.224798849
5948	0.9211102724	0.2247952226
5949	0.9211119115	0.224793084
5950	0.9211133718	0.2247903131
5951	0.9211153388	0.2247880257
5952	0.9211172462	0.2247829859
5953	0.9211208224	0.224779155
5954	0.9211241603	0.2247747847
5955	0.921126008	0.2247721997
5956	0.9211279154	0.2247684432
5957	0.9211304784	0.2247654305
5958	0.921130538	0.224763236
5959	0.9211325645	0.2247602791
5960	0.9211348295	0.2247572665
5961	0.9211364985	0.2247541236
5962	0.9211418033	0.2247483214
5963	0.9211446047	0.2247449367
5964	0.9211478233	0.2247423146
5965	0.9211488962	0.2247405479
5966	0.9211502671	0.2247383535
5967	0.9211525321	0.2247349688
5968	0.9211522937	0.22473376
5969	0.9211577177	0.224729148
5970	0.9211586714	0.2247272697
5971	0.9211612344	0.2247230854
5972	0.9211624861	0.2247211328
5973	0.921163857	0.224718585
5974	0.9211667776	0.2247147913
5975	0.9211706519	0.2247102722
5976	0.9211726785	0.2247076129
5977	0.9211759269	0.2247031682
5978	0.9211786985	0.2246988352
5979	0.9211775661	0.2246962316
5980	0.9211801887	0.2246935908
5981	0.9211838245	0.2246900016
5982	0.9211869836	0.2246865798
5983	0.9211898446	0.2246842366
5984	0.9211932421	0.2246804615
5985	0.9211943746	0.2246778765
5986	0.9211944938	0.224676054
5987	0.9211977124	0.2246719441
5988	0.9211987555	0.2246696009
5989	0.9211985469	0.2246674065
5990	0.921200037	0.2246645054
5991	0.9212040305	0.2246603025
5992	0.9212055206	0.2246579221
5993	0.9212167263	0.2246456296
5994	0.921217978	0.2246436769
5995	0.921219945	0.2246403852
5996	0.9212228656	0.2246358476
5997	0.9212257266	0.2246326118
5998	0.9212260246	0.2246316447
5999	0.9212294221	0.2246268281
6000	0.9212352633	0.2246210445
6001	0.921235919	0.2246187571
6002	0.9212393761	0.2246149076
6003	0.9212425351	0.2246113556
6004	0.9212425947	0.2246098306
6005	0.9212421179	0.2246085846
6006	0.9212438464	0.2246042516
6007	0.9212453365	0.2246020757
6008	0.92124933	0.2245984679
6009	0.9212502837	0.2245956412
6010	0.92125386	0.2245915313
6011	0.9212582707	0.2245856733
6012	0.9212629199	0.2245791272
6013	0.9212663174	0.2245755194
6014	0.921267271	0.2245721534
6015	0.9212697148	0.2245686386
6016	0.9212723374	0.2245658491
6017	0.9212738872	0.2245629666
6018	0.9212752581	0.2245596749
6019	0.9212782979	0.2245559369
6020	0.9212813973	0.2245516969
6021	0.921282053	0.2245491491
6022	0.9212831855	0.2245471034
6023	0.9212842584	0.2245453925
6024	0.921287477	0.2245413198
6025	0.9212905765	0.2245381584
6026	0.9212925434	0.2245352387
6027	0.9212938547	0.2245333232
6028	0.921295464	0.2245289157
6029	0.9213001132	0.2245230949
6030	0.9213014245	0.2245202868
6031	0.921302706	0.2245170323
6032	0.9213081002	0.2245125133
6033	0.9213104248	0.2245088497
6034	0.9213104844	0.2245068971
6035	0.9213133454	0.2245033451
6036	0.9213141799	0.224501411
6037	0.9213168025	0.2244982309
6038	0.9213180542	0.2244957947
6039	0.9213202	0.2244929866
6040	0.9213262796	0.2244871472
6041	0.9213274121	0.2244847296
6042	0.9213294387	0.2244815681
6043	0.9213319421	0.2244784253
6044	0.9213335812	0.2244756543
6045	0.9213343859	0.2244739806
6046	0.9213343859	0.2244726231
6047	0.921335578	0.2244705774
6048	0.9213389754	0.2244677321
6049	0.9213411808	0.2244651657
6050	0.9213423431	0.2244630829
6051	0.9213436246	0.2244611488
6052	0.9213470221	0.2244576712
6053	0.9213491082	0.2244556813
6054	0.9213519096	0.2244517388
6055	0.9213549495	0.2244487075
6056	0.9213557243	0.2244465131
6057	0.9213564396	0.2244438537
6058	0.9213580489	0.2244407109
6059	0.9213599563	0.2244379027
6060	0.9213607311	0.2244357083
6061	0.9213632345	0.2244335139
6062	0.9213651419	0.2244295156
6063	0.9213686585	0.2244251825
6064	0.9213707447	0.224422393
6065	0.9213722944	0.2244200126
6066	0.9213759303	0.2244147311
6067	0.9213756919	0.2244131689
6068	0.9213784337	0.2244085197
6069	0.921380043	0.2244052653
6070	0.9213827848	0.224401955
6071	0.921384871	0.224399556
6072	0.9213898778	0.2243942001
6073	0.921391964	0.2243901646
6074	0.9213940501	0.2243858501
6075	0.9213958979	0.2243839347
6076	0.9213986397	0.2243805314
6077	0.9214025736	0.2243761798
6078	0.9214044213	0.2243736878
6079	0.9214063287	0.2243708239
6080	0.9214118123	0.2243655982
6081	0.9214138389	0.224363069
6082	0.9214139581	0.2243612651
6083	0.9214164019	0.2243575085
6084	0.9214175344	0.2243545145
6085	0.9214194417	0.2243520969
6086	0.9214215279	0.2243492143
6087	0.9214234948	0.2243461645
6088	0.9214265943	0.2243427612
6089	0.9214294553	0.2243381492
6090	0.9214308262	0.224335899
6091	0.921433568	0.2243331281
6092	0.9214349389	0.2243311754
6093	0.9214379191	0.2243269911
6094	0.9214402437	0.224322937
6095	0.9214420915	0.2243206124
6096	0.9214485884	0.22431362
6097	0.9214511514	0.2243105329
6098	0.9214527607	0.2243076318
6099	0.9214558005	0.2243045447
6100	0.921456635	0.2243023131
6101	0.921458602	0.2243002674
6102	0.9214586616	0.2242979986
6103	0.9214599133	0.2242945024
6104	0.9214626551	0.2242916013
6105	0.9214645624	0.2242892395
6106	0.9214710295	0.2242826376
6107	0.9214735031	0.2242794576
6108	0.9214765429	0.2242760357
6109	0.9214778543	0.2242732276
6110	0.9214807451	0.2242693223
6111	0.9214814305	0.2242670163
6112	0.9214834571	0.2242646917
6113	0.9214876294	0.2242608979
6114	0.9214913845	0.2242565462
6115	0.9214926958	0.2242539985
6116	0.9214957952	0.2242501675
6117	0.9214965701	0.224247564
6118	0.9214983582	0.2242454253
6119	0.9214995205	0.2242433053
6120	0.9215011597	0.2242400508
6121	0.9215040207	0.2242361641
6122	0.921505034	0.2242340069
6123	0.9215088487	0.2242296552
6124	0.9215093851	0.2242281674
6125	0.9215104878	0.2242262706
6126	0.9215116501	0.2242245597
6127	0.9215137362	0.2242215842
6128	0.9215143919	0.224220301
6129	0.9215195775	0.2242155216
6130	0.92152071	0.2242130668
6131	0.9215218425	0.2242103145
6132	0.9215248823	0.2242071344
6133	0.9215248823	0.2242053305
6134	0.9215286374	0.2242000118
6135	0.9215302467	0.2241978546
6136	0.9215321541	0.2241953812
6137	0.9215339422	0.2241919036
6138	0.9215379953	0.2241882958
6139	0.9215408564	0.224184781
6140	0.9215438366	0.2241816567
6141	0.9215457439	0.2241791647
6142	0.9215491414	0.2241752036
6143	0.9215490222	0.2241732695
6144	0.9215524197	0.2241686947
6145	0.9215530157	0.2241669466
6146	0.9215538502	0.224164901
6147	0.9215551615	0.2241627809
6148	0.9215596914	0.2241573878
6149	0.9215635061	0.224152999
6150	0.9215641022	0.2241502094
6151	0.9215669632	0.2241466946
6152	0.9215705991	0.2241422686
6153	0.9215714931	0.2241404275
6154	0.9215735197	0.224137731
6155	0.9215774536	0.2241336397
6156	0.9215798378	0.2241304968
6157	0.9215816259	0.2241276701
6158	0.9215824008	0.2241252711
6159	0.9215843678	0.2241227791
6160	0.9215871692	0.2241194503
6161	0.921589613	0.2241164562
6162	0.9215965271	0.2241110073
6163	0.9216009974	0.2241063209
6164	0.9216026664	0.2241037917
6165	0.9216050506	0.2241009836
6166	0.9216063619	0.2240977105
6167	0.9216082096	0.2240945863
6168	0.9216100574	0.2240910715
6169	0.9216120839	0.2240870359
6170	0.9216157496	0.2240833352
6171	0.9216188192	0.224079467
6172	0.9216202497	0.2240770122
6173	0.9216209054	0.2240749108
6174	0.9216244817	0.2240700942
6175	0.9216277003	0.2240661331
6176	0.9216285348	0.2240643664
6177	0.9216295481	0.2240623765
6178	0.9216351509	0.224058341
6179	0.9216397405	0.2240541567
6180	0.9216428995	0.2240503072
6181	0.9216438532	0.2240482057
6182	0.921643734	0.2240464576
6183	0.9216445088	0.2240450257
6184	0.9216464758	0.2240418456
6185	0.9216507077	0.2240362293
6186	0.9216527343	0.2240339047
6187	0.9216535687	0.2240319149
6188	0.9216552377	0.2240276376
6189	0.9216576815	0.2240237695
6190	0.9216602445	0.224020329
6191	0.9216610789	0.2240186925
6192	0.9216623306	0.2240168142
6193	0.9216632843	0.2240152521
6194	0.9216642678	0.2240136342
6195	0.9216648936	0.2240116257
6196	0.9216669798	0.2240100636
6197	0.9216697812	0.2240071067
6198	0.9216712117	0.2240045589
6199	0.9216727018	0.2240018252
6200	0.9216738343	0.2239992216
6201	0.9216757417	0.2239967854
6202	0.9216771126	0.2239952047
6203	0.9216781855	0.2239938099
6204	0.9216810763	0.2239912808
6205	0.9216817617	0.223989886
6206	0.9216839671	0.2239864642
6207	0.9216839671	0.223985088
6208	0.9216850996	0.2239834143
6209	0.9216849208	0.2239812756
6210	0.9216849804	0.2239802156
6211	0.9216861129	0.2239775191
6212	0.9216896892	0.2239739299
6213	0.921692729	0.2239690203
6214	0.921695292	0.2239653753
6215	0.9216967225	0.2239628648
6216	0.9216985106	0.22395935
6217	0.9217014313	0.2239544404
6218	0.9217042327	0.2239519484
6219	0.9217107892	0.2239448444
6220	0.9217146039	0.2239401952
6221	0.9217165112	0.2239377032
6222	0.9217173457	0.2239362899
6223	0.9217187762	0.2239337979
6224	0.9217209816	0.2239310084
6225	0.9217213392	0.2239293532
6226	0.9217222929	0.2239273262
6227	0.92172575	0.2239240531
6228	0.9217284322	0.2239199804
6229	0.9217302799	0.2239180835
6230	0.9217323065	0.2239160379
6231	0.9217329919	0.2239148291
6232	0.9217347503	0.2239122255
6233	0.921736598	0.2239094732
6234	0.9217363596	0.2239077251
6235	0.9217378497	0.2239059398
6236	0.9217402339	0.2239025738
6237	0.9217427373	0.2238998586
6238	0.9217452407	0.2238972365
6239	0.9217473865	0.2238934055
6240	0.921749115	0.2238909693
6241	0.9217493534	0.2238893886
6242	0.9217531681	0.2238854833
6243	0.9217547774	0.2238829913
6244	0.9217557907	0.2238805551
6245	0.9217579663	0.2238776354
6246	0.9217579365	0.2238764266
6247	0.9217602611	0.2238730048
6248	0.9217624664	0.223869397
6249	0.9217633605	0.2238677977
6250	0.9217636585	0.2238653429
6251	0.9217651486	0.2238625348
6252	0.9217682481	0.2238590571
6253	0.9217695594	0.2238572347
6254	0.9217746854	0.2238522507
6255	0.9217784405	0.2238465229
6256	0.921779871	0.22384338
6257	0.9217802286	0.2238423014
6258	0.9217823744	0.2238383031
6259	0.9217858315	0.2238342861
6260	0.9217890501	0.2238313664
6261	0.921795845	0.2238222168
6262	0.9217993021	0.2238181441
6263	0.9218046665	0.2238115422
6264	0.92180866	0.2238067256
6265	0.9218106866	0.2238039175
6266	0.9218121767	0.2238014813
6267	0.9218121767	0.2238007002
6268	0.9218144417	0.2237978363
6269	0.9218167663	0.2237957907
6270	0.9218177199	0.2237939124
6271	0.9218193293	0.2237918853
6272	0.9218217134	0.2237885751
6273	0.9218226075	0.2237855996
6274	0.9218248129	0.2237826055
6275	0.9218253493	0.2237811735
6276	0.9218264222	0.22377857
6277	0.9218290448	0.2237752597
6278	0.9218314886	0.2237720611
6279	0.9218338728	0.2237685091
6280	0.9218360186	0.2237645293
6281	0.9218375683	0.223761777
6282	0.9218385816	0.2237593594
6283	0.9218392372	0.2237578903
6284	0.9218421578	0.2237546172
6285	0.921846509	0.2237508235
6286	0.9218499064	0.2237467508
6287	0.9218508601	0.2237439798
6288	0.9218534231	0.2237406696
6289	0.9218555093	0.223737973
6290	0.9218568206	0.2237351649
6291	0.9218580425	0.2237329519
6292	0.9218590856	0.2237301252
6293	0.9218597412	0.2237272055
6294	0.9218618274	0.2237242486
6295	0.9218630195	0.2237208825
6296	0.9218652844	0.2237171818
6297	0.9218709469	0.2237107844
6298	0.921871841	0.2237095199
6299	0.9218739867	0.2237062096
6300	0.9218767881	0.2237023787
6301	0.9218791723	0.223698994
6302	0.9218806028	0.2236953305
6303	0.92188254	0.2236916669
6304	0.9218829274	0.2236894353
6305	0.9218854308	0.2236874268
6306	0.9218889475	0.2236832983
6307	0.9218915701	0.2236805088
6308	0.9218953252	0.2236766778
6309	0.9218964577	0.2236742974
6310	0.9218967557	0.22367307
6311	0.921900332	0.2236682349
6312	0.9219026566	0.2236652594
6313	0.92190516	0.2236615586
6314	0.921906054	0.2236597733
6315	0.9219092131	0.2236556634
6316	0.9219142795	0.2236501401
6317	0.9219176173	0.2236450074
6318	0.921918571	0.2236432965
6319	0.9219207168	0.2236399676
6320	0.9219231009	0.2236352254
6321	0.9219247699	0.2236319152
6322	0.9219287634	0.2236274892
6323	0.9219307899	0.2236237326
6324	0.9219328165	0.2236200132
6325	0.9219341874	0.2236177444
6326	0.9219360352	0.2236144156
6327	0.9219364226	0.2236126489
6328	0.9219373465	0.2236098593
6329	0.9219383597	0.2236076649
6330	0.921941936	0.2236049126
6331	0.921944499	0.2236017139
6332	0.921944797	0.2236006167
6333	0.9219462872	0.2235977528
6334	0.921947062	0.2235952608
6335	0.9219512343	0.223591746
6336	0.9219539165	0.2235886403
6337	0.9219553471	0.2235866133
6338	0.9219559431	0.2235849024
6339	0.9219580293	0.2235821128
6340	0.9219610095	0.2235785608
6341	0.9219653606	0.2235744509
6342	0.9219664931	0.2235730934
6343	0.921969533	0.2235703782
6344	0.921970129	0.2235686301
6345	0.9219735861	0.2235650595
6346	0.9219754934	0.2235618423
6347	0.921978116	0.2235592015
6348	0.9219825268	0.2235535667
6349	0.9219880104	0.2235462023
6350	0.9219889641	0.2235441009
6351	0.9219902158	0.2235423156
6352	0.9219929576	0.223539712
6353	0.9219939709	0.2235372572
6354	0.9219946265	0.2235356207
6355	0.9219954312	0.2235339284
6356	0.9219976664	0.2235314364
6357	0.9219998121	0.2235281634
6358	0.9220017195	0.2235255412
6359	0.9220022559	0.2235237187
6360	0.9220041633	0.2235210408
6361	0.9220072329	0.2235170239
6362	0.9220083952	0.2235152758
6363	0.9220106006	0.2235121515
6364	0.9220116138	0.2235096223
6365	0.9220148325	0.2235055124
6366	0.922016561	0.2235033738
6367	0.92201823	0.223500919
6368	0.9220199585	0.2234982038
6369	0.9220222533	0.2234945589
6370	0.9220231175	0.2234924388
6371	0.9220253825	0.2234886079
6372	0.9220282435	0.2234850931
6373	0.9220317602	0.2234801277
6374	0.9220332503	0.223476929
6375	0.9220359325	0.2234736932
6376	0.9220380783	0.2234702156
6377	0.9220394492	0.2234675748
6378	0.9220410585	0.2234653618
6379	0.9220434427	0.2234627582
6380	0.9220460653	0.2234587041
6381	0.9220530987	0.2234500008
6382	0.9220560193	0.223447546
6383	0.9220573306	0.2234450726
6384	0.9220619202	0.2234401817
6385	0.9220630527	0.2234375223
6386	0.9220657349	0.2234343423
6387	0.9220676422	0.2234321106
6388	0.922070086	0.22342854
6389	0.922073245	0.2234249137
6390	0.9220736623	0.223423742
6391	0.9220761657	0.2234211013
6392	0.92208004	0.223415578
6393	0.9220842421	0.2234115425
6394	0.9220860004	0.2234087344
6395	0.9220893979	0.2234043827
6396	0.9220909476	0.2234021511
6397	0.9220933914	0.2233995847
6398	0.922096014	0.2233961443
6399	0.9220992327	0.2233912719
6400	0.9221000075	0.2233899144
6401	0.922103107	0.2233861578
6402	0.9221066833	0.2233818433
6403	0.9221095443	0.2233779938
6404	0.9221127033	0.2233749253
6405	0.9221153855	0.2233715779
6406	0.9221163988	0.2233693649
6407	0.9221186638	0.2233671332
6408	0.9221220016	0.2233629675
6409	0.9221224785	0.2233616658
6410	0.9221251011	0.2233578534
6411	0.922127068	0.2233544874
6412	0.9221309125	0.2233502473
6413	0.9221325517	0.223347495
6414	0.9221327305	0.2233457469
6415	0.9221363068	0.2233408559
6416	0.9221391678	0.2233372853
6417	0.9221398234	0.2233357603
6418	0.9221433997	0.2233318364
6419	0.9221458435	0.2233274847
6420	0.9221477509	0.2233244163
6421	0.9221483469	0.223322631
6422	0.9221512973	0.2233186884
6423	0.9221553802	0.223314188
6424	0.9221572876	0.2233100967
6425	0.9221617579	0.2233044618
6426	0.922167182	0.2232988828
6427	0.9221696854	0.2232952192
6428	0.9221706986	0.2232933967
6429	0.9221733212	0.2232903654
6430	0.922174871	0.2232873155
6431	0.9221760631	0.2232856046
6432	0.9221789837	0.2232808438
6433	0.9221821427	0.2232767525
6434	0.9221827984	0.2232742234
6435	0.9221860766	0.2232704668
6436	0.922190249	0.2232649063
6437	0.9221916795	0.2232634186
6438	0.9221939445	0.2232605919
6439	0.9221952558	0.2232579325
6440	0.9221975207	0.2232556823
6441	0.9221996069	0.2232525766
6442	0.9222032428	0.2232487829
6443	0.9222044945	0.2232467186
6444	0.9222058058	0.2232431852
6445	0.9222082496	0.2232400052
6446	0.9222117662	0.2232357651
6447	0.9222127795	0.2232330871
6448	0.9222154617	0.2232293678
6449	0.922216475	0.2232270432
6450	0.9222180843	0.2232239561
6451	0.9222198129	0.2232209248
6452	0.9222219586	0.223218563
6453	0.9222227633	0.2232166103
6454	0.9222239256	0.2232144717
6455	0.9222273231	0.2232115706
6456	0.9222317934	0.2232077582
6457	0.922234118	0.223204355
6458	0.9222374856	0.2232011749
6459	0.9222399592	0.2231976415
6460	0.9222439528	0.2231936618
6461	0.9222447872	0.2231915232
6462	0.9222466946	0.2231889196
